Sample;"X(ms) [24,05,2024 10:41:39 735 UTC]";"IO,Entradas,Sensor[%DB1000,DBX58,5]";"Dados,PesoAtual[%DB1003,DBD2]";"Dados,PesoFiltrado[%DB1003,DBD6]";"Dados,IndicativoPesoNovo[%DB1003,DBX0,0]";"Dados,UltimoPeso[%DB1003,DBD10]";"Tendencia,Peso";"Tendencia,ColetaDados";;
3501;"1,72E+12";0;"5,25";"-1,350000024";0;279;279;0;;
3502;"1,72E+12";0;"7,25";"-1,5";0;279;279;0;;
3503;"1,72E+12";0;"5,25";"-1,5";0;279;279;0;;
3504;"1,72E+12";0;"1,25";"-1,649999976";0;279;279;0;;
3505;"1,72E+12";0;"-2,75";"-1,350000024";0;279;279;0;;
3506;"1,72E+12";0;"-2,75";"-1,350000024";0;279;279;0;;
3507;"1,72E+12";0;"-0,75";-1;0;279;279;0;;
3508;"1,72E+12";0;"0,25";"-0,600000024";0;279;279;0;;
3509;"1,72E+12";0;"3,25";"-0,600000024";0;279;279;0;;
3510;"1,72E+12";0;"6,25";"-0,150000006";0;279;279;0;;
3511;"1,72E+12";0;"8,25";"0,100000001";0;279;279;0;;
3512;"1,72E+12";0;"7,25";"0,100000001";0;279;279;0;;
3513;"1,72E+12";0;"4,25";"0,25";0;279;279;0;;
3514;"1,72E+12";0;"2,25";"0,400000006";0;279;279;0;;
3515;"1,72E+12";0;"1,25";"0,400000006";0;279;279;0;;
3516;"1,72E+12";0;"-0,75";"0,649999976";0;279;279;0;;
3517;"1,72E+12";0;"-1,75";"1,200000048";0;279;279;0;;
3518;"1,72E+12";0;"0,25";"1,850000024";0;279;279;0;;
3519;"1,72E+12";0;"6,25";"1,850000024";0;279;279;0;;
3520;"1,72E+12";0;"9,25";"2,400000095";0;279;279;0;;
3521;"1,72E+12";0;"9,25";"2,75";0;279;279;0;;
3522;"1,72E+12";0;"4,25";"2,75";0;279;279;0;;
3523;"1,72E+12";0;"-0,75";"2,349999905";0;279;279;0;;
3524;"1,72E+12";0;"-8,75";"1,5";0;279;279;0;;
3525;"1,72E+12";0;"-15,75";"1,5";0;279;279;0;;
3526;"1,72E+12";0;"-16,75";"0,850000024";0;279;279;0;;
3527;"1,72E+12";0;"-12,75";"0,5";0;279;279;0;;
3528;"1,72E+12";0;"-4,75";"0,5";0;279;279;0;;
3529;"1,72E+12";0;"-0,75";"0,5";0;279;279;0;;
3530;"1,72E+12";0;"1,25";"0,349999994";0;279;279;0;;
3531;"1,72E+12";0;"5,25";"0,349999994";0;279;279;0;;
3532;"1,72E+12";0;"5,25";"0,349999994";0;279;279;0;;
3533;"1,72E+12";0;"1,25";"0,349999994";0;279;279;0;;
3534;"1,72E+12";0;"-5,75";"0,349999994";0;279;279;0;;
3535;"1,72E+12";0;"-10,75";0;0;279;279;0;;
3536;"1,72E+12";0;"-10,75";"-0,400000006";0;279;279;0;;
3537;"1,72E+12";0;"-5,75";"-0,400000006";0;279;279;0;;
3538;"1,72E+12";0;"-1,75";"-0,649999976";0;279;279;0;;
3539;"1,72E+12";0;"2,25";"-0,899999976";0;279;279;0;;
3540;"1,72E+12";0;"9,25";"-0,75";0;279;279;0;;
3541;"1,72E+12";0;"13,25";"-0,75";0;279;279;0;;
3542;"1,72E+12";0;"10,25";"-0,449999988";0;279;279;0;;
3543;"1,72E+12";0;"3,25";"-0,5";0;279;279;0;;
3544;"1,72E+12";0;"-5,75";"-0,5";0;279;279;0;;
3545;"1,72E+12";0;"-6,75";"-0,850000024";0;279;279;0;;
3546;"1,72E+12";0;"-2,75";"-0,949999988";0;279;279;0;;
3547;"1,72E+12";0;"3,25";"-0,949999988";0;279;279;0;;
3548;"1,72E+12";0;"7,25";"-0,800000012";0;279;279;0;;
3549;"1,72E+12";0;"10,25";"-0,75";0;279;279;0;;
3550;"1,72E+12";0;"11,25";"-0,75";0;279;279;0;;
3551;"1,72E+12";0;"6,25";"-0,649999976";0;279;279;0;;
3552;"1,72E+12";0;"-2,75";"-0,550000012";0;279;279;0;;
3553;"1,72E+12";0;"-10,75";"-0,550000012";0;279;279;0;;
3554;"1,72E+12";0;"-12,75";"-0,649999976";0;279;279;0;;
3555;"1,72E+12";0;"-8,75";"-0,5";0;279;279;0;;
3556;"1,72E+12";0;"-2,75";"-0,5";0;279;279;0;;
3557;"1,72E+12";0;"4,25";0;0;279;279;0;;
3558;"1,72E+12";0;"10,25";"0,449999988";0;279;279;0;;
3559;"1,72E+12";0;"11,25";"0,449999988";0;279;279;0;;
3560;"1,72E+12";0;"6,25";"1,049999952";0;279;279;0;;
3561;"1,72E+12";0;"-1,75";"1,100000024";0;279;279;0;;
3562;"1,72E+12";0;"-9,75";"1,100000024";0;279;279;0;;
3563;"1,72E+12";0;"-10,75";"0,349999994";0;279;279;0;;
3564;"1,72E+12";0;"-4,75";"0,100000001";0;279;279;0;;
3565;"1,72E+12";0;"1,25";"0,100000001";0;279;279;0;;
3566;"1,72E+12";0;"7,25";"0,699999988";0;279;279;0;;
3567;"1,72E+12";0;"11,25";"1,350000024";0;279;279;0;;
3568;"1,72E+12";0;"12,25";"2,049999952";0;279;279;0;;
3569;"1,72E+12";0;"8,25";"2,049999952";0;279;279;0;;
3570;"1,72E+12";0;"1,25";2;0;279;279;0;;
3571;"1,72E+12";0;"-4,75";"1,399999976";0;279;279;0;;
3572;"1,72E+12";0;"-9,75";"1,399999976";0;279;279;0;;
3573;"1,72E+12";0;"-9,75";"0,75";0;279;279;0;;
3574;"1,72E+12";0;"-5,75";"0,550000012";0;279;279;0;;
3575;"1,72E+12";0;"-1,75";"0,550000012";0;279;279;0;;
3576;"1,72E+12";0;"2,25";"0,600000024";0;279;279;0;;
3577;"1,72E+12";0;"5,25";"0,550000012";0;279;279;0;;
3578;"1,72E+12";0;"4,25";"0,550000012";0;279;279;0;;
3579;"1,72E+12";0;"-0,75";"0,400000006";0;279;279;0;;
3580;"1,72E+12";0;"-6,75";"-0,200000003";0;279;279;0;;
3581;"1,72E+12";0;"-6,75";"-0,200000003";0;279;279;0;;
3582;"1,72E+12";0;"-3,75";"-0,850000024";0;279;279;0;;
3583;"1,72E+12";0;"-0,75";"-0,5";0;279;279;0;;
3584;"1,72E+12";0;"1,25";"-0,5";0;279;279;0;;
3585;"1,72E+12";0;"3,25";"0,200000003";0;279;279;0;;
3586;"1,72E+12";0;"4,25";"0,5";0;279;279;0;;
3587;"1,72E+12";0;"0,25";"0,300000012";0;279;279;0;;
3588;"1,72E+12";0;"-5,75";"0,300000012";0;279;279;0;;
3589;"1,72E+12";0;"-10,75";"-0,550000012";0;279;279;0;;
3590;"1,72E+12";0;"-8,75";"-1,299999952";0;279;279;0;;
3591;"1,72E+12";0;"-2,75";"-1,299999952";0;279;279;0;;
3592;"1,72E+12";0;"3,25";"-0,949999988";0;279;279;0;;
3593;"1,72E+12";0;"5,25";"-0,150000006";0;279;279;0;;
3594;"1,72E+12";0;"7,25";"-0,150000006";0;279;279;0;;
3595;"1,72E+12";0;"8,25";"0,150000006";0;279;279;0;;
3596;"1,72E+12";0;"4,25";0;0;279;279;0;;
3597;"1,72E+12";0;"-3,75";0;0;279;279;0;;
3598;"1,72E+12";0;"-8,75";"-0,800000012";0;279;279;0;;
3599;"1,72E+12";0;"-9,75";"-1,649999976";0;279;279;0;;
3600;"1,72E+12";0;"-3,75";"-1,649999976";0;279;279;0;;
3601;"1,72E+12";0;"0,25";"-1,899999976";0;279;279;0;;
3602;"1,72E+12";0;"3,25";"-1,399999976";0;279;279;0;;
3603;"1,72E+12";0;"7,25";"-1,399999976";0;279;279;0;;
3604;"1,72E+12";0;"9,25";"-0,550000012";0;279;279;0;;
3605;"1,72E+12";0;"6,25";0;0;279;279;0;;
3606;"1,72E+12";0;"-0,75";0;0;279;279;0;;
3607;"1,72E+12";0;"-6,75";"-0,150000006";0;279;279;0;;
3608;"1,72E+12";0;"-8,75";"-0,699999988";0;279;279;0;;
3609;"1,72E+12";0;"-6,75";"-0,699999988";0;279;279;0;;
3610;"1,72E+12";0;"-0,75";-1;0;279;279;0;;
3611;"1,72E+12";0;"4,25";"-0,699999988";0;279;279;0;;
3612;"1,72E+12";0;"10,25";"-0,699999988";0;279;279;0;;
3613;"1,72E+12";0;"14,25";0;0;279;279;0;;
3614;"1,72E+12";0;"13,25";"0,649999976";0;279;279;0;;
3615;"1,72E+12";0;"4,25";"0,649999976";0;279;279;0;;
3616;"1,72E+12";0;"-2,75";"0,699999988";0;279;279;0;;
3617;"1,72E+12";0;"-5,75";"0,550000012";0;279;279;0;;
3618;"1,72E+12";0;"-4,75";"0,600000024";0;279;279;0;;
3619;"1,72E+12";0;"-1,75";"0,600000024";0;279;279;0;;
3620;"1,72E+12";0;"1,25";"0,949999988";0;279;279;0;;
3621;"1,72E+12";0;"4,25";"1,149999976";0;279;279;0;;
3622;"1,72E+12";0;"5,25";"1,149999976";0;279;279;0;;
3623;"1,72E+12";0;"1,25";"1,149999976";0;279;279;0;;
3624;"1,72E+12";0;"-4,75";"0,850000024";0;279;279;0;;
3625;"1,72E+12";0;"-6,75";"0,850000024";0;279;279;0;;
3626;"1,72E+12";0;"-8,75";"0,300000012";0;279;279;0;;
3627;"1,72E+12";0;"-11,75";"0,050000001";0;279;279;0;;
3628;"1,72E+12";0;"-11,75";"0,050000001";0;279;279;0;;
3629;"1,72E+12";0;"-8,75";"-0,100000001";0;279;279;0;;
3630;"1,72E+12";0;"0,25";"-0,349999994";0;279;279;0;;
3631;"1,72E+12";0;"4,25";"-0,349999994";0;279;279;0;;
3632;"1,72E+12";0;"3,25";"-0,150000006";0;279;279;0;;
3633;"1,72E+12";0;"0,25";"-0,349999994";0;279;279;0;;
3634;"1,72E+12";0;"-1,75";"-0,349999994";0;279;279;0;;
3635;"1,72E+12";0;"-2,75";"-0,899999976";0;279;279;0;;
3636;"1,72E+12";0;"-4,75";-1;0;279;279;0;;
3637;"1,72E+12";0;"-6,75";-1;0;279;279;0;;
3638;"1,72E+12";0;"-3,75";-1;0;279;279;0;;
3639;"1,72E+12";0;"2,25";"-0,850000024";0;279;279;0;;
3640;"1,72E+12";0;"14,25";"-0,100000001";0;279;279;0;;
3641;"1,72E+12";0;"14,25";"-0,100000001";0;279;279;0;;
3642;"1,72E+12";0;"10,25";"0,100000001";0;279;279;0;;
3643;"1,72E+12";0;"5,25";"-0,349999994";0;279;279;0;;
3644;"1,72E+12";0;"2,25";"-0,349999994";0;279;279;0;;
3645;"1,72E+12";0;"-3,75";"-0,449999988";0;279;279;0;;
3646;"1,72E+12";0;"-8,75";"-0,75";0;279;279;0;;
3647;"1,72E+12";0;"-10,75";"-0,75";0;279;279;0;;
3648;"1,72E+12";0;"-4,75";"-1,049999952";0;279;279;0;;
3649;"1,72E+12";0;"3,25";"-1,200000048";0;279;279;0;;
3650;"1,72E+12";0;"7,25";"-1,200000048";0;279;279;0;;
3651;"1,72E+12";0;"6,25";"-0,899999976";0;279;279;0;;
3652;"1,72E+12";0;"3,25";"-0,850000024";0;279;279;0;;
3653;"1,72E+12";0;"1,25";"-0,850000024";0;279;279;0;;
3654;"1,72E+12";0;"-1,75";"-0,850000024";0;279;279;0;;
3655;"1,72E+12";0;"-7,75";"-0,600000024";0;279;279;0;;
3656;"1,72E+12";0;"-8,75";"-0,600000024";0;279;279;0;;
3657;"1,72E+12";0;"-5,75";"-0,600000024";0;279;279;0;;
3658;"1,72E+12";0;"2,25";"-0,300000012";0;279;279;0;;
3659;"1,72E+12";0;"6,25";"-0,300000012";0;279;279;0;;
3660;"1,72E+12";0;"7,25";"0,449999988";0;279;279;0;;
3661;"1,72E+12";0;"6,25";"0,600000024";0;279;279;0;;
3662;"1,72E+12";0;"4,25";"0,600000024";0;279;279;0;;
3663;"1,72E+12";0;"-0,75";"0,649999976";0;279;279;0;;
3664;"1,72E+12";0;"-5,75";"0,699999988";0;279;279;0;;
3665;"1,72E+12";0;"-8,75";"0,699999988";0;279;279;0;;
3666;"1,72E+12";0;"-5,75";"0,400000006";0;279;279;0;;
3667;"1,72E+12";0;"0,25";"0,449999988";0;279;279;0;;
3668;"1,72E+12";0;"5,25";"0,899999976";0;279;279;0;;
3669;"1,72E+12";0;"7,25";"0,899999976";0;279;279;0;;
3670;"1,72E+12";0;"7,25";"0,550000012";0;279;279;0;;
3671;"1,72E+12";0;"4,25";"0,200000003";0;279;279;0;;
3672;"1,72E+12";0;"-2,75";"0,200000003";0;279;279;0;;
3673;"1,72E+12";0;"-9,75";"-0,200000003";0;279;279;0;;
3674;"1,72E+12";0;"-11,75";"-0,800000012";0;279;279;0;;
3675;"1,72E+12";0;"-6,75";"-0,800000012";0;279;279;0;;
3676;"1,72E+12";0;"-1,75";"-0,699999988";0;279;279;0;;
3677;"1,72E+12";0;"0,25";"-0,25";0;279;279;0;;
3678;"1,72E+12";0;"3,25";"-0,25";0;279;279;0;;
3679;"1,72E+12";0;"7,25";"0,150000006";0;279;279;0;;
3680;"1,72E+12";0;"8,25";"0,150000006";0;279;279;0;;
3681;"1,72E+12";0;"5,25";"0,150000006";0;279;279;0;;
3682;"1,72E+12";0;"-3,75";"0,100000001";0;279;279;0;;
3683;"1,72E+12";0;"-7,75";"-0,150000006";0;279;279;0;;
3684;"1,72E+12";0;"-9,75";"-0,150000006";0;279;279;0;;
3685;"1,72E+12";0;"-8,75";"-0,550000012";0;279;279;0;;
3686;"1,72E+12";0;"-7,75";"-0,550000012";0;279;279;0;;
3687;"1,72E+12";0;"-2,75";"-0,550000012";0;279;279;0;;
3688;"1,72E+12";0;"4,25";"-0,400000006";0;279;279;0;;
3689;"1,72E+12";0;"12,25";"-0,5";0;279;279;0;;
3690;"1,72E+12";0;"13,25";"-0,5";0;279;279;0;;
3691;"1,72E+12";0;"7,25";"-0,200000003";0;279;279;0;;
3692;"1,72E+12";0;"-0,75";"-0,050000001";0;279;279;0;;
3693;"1,72E+12";0;"-5,75";"-0,050000001";0;279;279;0;;
3694;"1,72E+12";0;"-6,75";"-0,300000012";0;279;279;0;;
3695;"1,72E+12";0;"-6,75";"-0,200000003";0;279;279;0;;
3696;"1,72E+12";0;"-4,75";"-0,200000003";0;279;279;0;;
3697;"1,72E+12";0;"2,25";"-0,150000006";0;279;279;0;;
3698;"1,72E+12";0;"7,25";"-0,300000012";0;279;279;0;;
3699;"1,72E+12";0;"8,25";"-0,300000012";0;279;279;0;;
3700;"1,72E+12";0;"1,25";"-0,25";0;279;279;0;;
3701;"1,72E+12";1;"-2,75";"-0,550000012";0;279;0;0;;
3702;"1,72E+12";1;"-4,75";"-0,550000012";0;0;0;0;;
3703;"1,72E+12";1;"-4,75";"-0,550000012";0;0;0;0;;
3704;"1,72E+12";1;"-3,75";"-0,300000012";0;0;0;0;;
3705;"1,72E+12";1;"0,25";"0,050000001";0;0;0;0;;
3706;"1,72E+12";1;"6,25";"0,050000001";0;0;0;0;;
3707;"1,72E+12";1;"11,25";"0,449999988";0;0;0;0;;
3708;"1,72E+12";1;"11,25";"0,850000024";0;0;0;0;;
3709;"1,72E+12";1;"6,25";"0,850000024";0;0;0;0;;
3710;"1,72E+12";1;"1,25";"0,800000012";0;0;0;0;;
3711;"1,72E+12";1;"-1,75";"0,600000024";0;0;0;0;;
3712;"1,72E+12";1;"-5,75";"0,600000024";0;0;0;0;;
3713;"1,72E+12";1;"-6,75";"0,5";0;0;0;0;;
3714;"1,72E+12";1;"-3,75";"0,649999976";0;0;0;0;;
3715;"1,72E+12";1;"6,25";"0,649999976";0;0;0;0;;
3716;"1,72E+12";1;"10,25";"1,399999976";0;0;0;0;;
3717;"1,72E+12";1;"12,25";"2,049999952";0;0;0;0;;
3718;"1,72E+12";1;"9,25";"2,049999952";0;0;0;0;;
3719;"1,72E+12";1;"4,25";"2,299999952";0;0;0;0;;
3720;"1,72E+12";1;"-4,75";"1,850000024";0;0;0;0;;
3721;"1,72E+12";1;"-12,75";"1,850000024";0;0;0;0;;
3722;"1,72E+12";1;"-12,75";"0,850000024";0;0;0;0;;
3723;"1,72E+12";1;"-6,75";"0,5";0;0;0;0;;
3724;"1,72E+12";1;"3,25";"0,5";0;0;0;0;;
3725;"1,72E+12";1;"10,25";1;0;0;0;0;;
3726;"1,72E+12";1;"14,25";"1,75";0;0;0;0;;
3727;"1,72E+12";1;"17,25";"2,5";0;0;0;0;;
3728;"1,72E+12";1;"23,25";"2,5";0;0;0;0;;
3729;"1,72E+12";1;"27,25";"3,25";0;0;0;0;;
3730;"1,72E+12";1;"31,25";"4,75";0;0;0;0;;
3731;"1,72E+12";1;"38,25";"4,75";0;0;0;0;;
3732;"1,72E+12";1;"50,25";"6,800000191";0;0;0;0;;
3733;"1,72E+12";1;"67,25";"9,550000191";0;0;0;0;;
3734;"1,72E+12";1;"79,25";"9,550000191";0;0;0;0;;
3735;"1,72E+12";1;"87,25";"13,5";0;0;0;0;;
3736;"1,72E+12";1;"94,25";"17,54999924";0;0;0;0;;
3737;"1,72E+12";1;"99,25";"17,54999924";0;0;0;0;;
3738;"1,72E+12";1;"105,25";"21,95000076";0;0;0;0;;
3739;"1,72E+12";1;"107,25";"26,89999962";0;0;0;0;;
3740;"1,72E+12";1;"108,25";"26,89999962";0;0;0;0;;
3741;"1,72E+12";1;"111,25";"32,25";0;0;0;0;;
3742;"1,72E+12";1;"117,25";"38,09999847";0;0;0;0;;
3743;"1,72E+12";1;"124,25";"38,09999847";0;0;0;0;;
3744;"1,72E+12";1;"127,25";"44,65000153";0;0;0;0;;
3745;"1,72E+12";1;"126,25";"50,70000076";0;0;0;0;;
3746;"1,72E+12";1;"125,25";"50,70000076";0;0;0;0;;
3747;"1,72E+12";1;"124,25";"56,45000076";0;0;0;0;;
3748;"1,72E+12";1;"122,25";"62,20000076";0;0;0;0;;
3749;"1,72E+12";1;"120,25";"62,20000076";0;0;0;0;;
3750;"1,72E+12";1;"120,25";68;0;0;0;0;;
3751;"1,72E+12";1;"124,25";"74,65000153";0;0;0;0;;
3752;"1,72E+12";1;"131,25";"81,84999847";0;0;0;0;;
3753;"1,72E+12";1;"141,25";"81,84999847";0;0;0;0;;
3754;"1,72E+12";1;"147,25";"88,75";0;0;0;0;;
3755;"1,72E+12";1;"152,25";"88,75";0;0;0;0;;
3756;"1,72E+12";1;"159,25";"95,84999847";0;0;0;0;;
3757;"1,72E+12";1;"170,25";"102,9499969";0;0;0;0;;
3758;"1,72E+12";1;"193,25";"111,4499969";0;0;0;0;;
3759;"1,72E+12";1;"222,25";"111,4499969";0;0;0;0;;
3760;"1,72E+12";1;"247,25";121;0;0;0;0;;
3761;"1,72E+12";1;"275,25";"131,4499969";0;0;0;0;;
3762;"1,72E+12";0;"280,25";"131,4499969";0;0;0;0;;
3763;"1,72E+12";0;"282,25";"142,9499969";0;0;0;0;;
3764;"1,72E+12";0;"284,25";"153,1000061";0;0;0;0;;
3765;"1,72E+12";0;"285,25";"153,1000061";0;0;0;0;;
3766;"1,72E+12";0;"283,25";163;0;0;0;0;;
3767;"1,72E+12";0;"278,25";"172,1999969";0;0;0;0;;
3768;"1,72E+12";0;"274,25";"172,1999969";0;0;0;0;;
3769;"1,72E+12";0;"270,25";"180,6499939";0;0;0;0;;
3770;"1,72E+12";0;"271,25";"188,75";0;0;0;0;;
3771;"1,72E+12";0;"274,25";"188,75";0;0;0;0;;
3772;"1,72E+12";0;"278,25";"196,8999939";0;0;0;0;;
3773;"1,72E+12";0;"283,25";"204,6000061";0;0;0;0;;
3774;"1,72E+12";0;"285,25";"204,6000061";0;0;0;0;;
3775;"1,72E+12";0;"282,25";"212,5";0;0;0;0;;
3776;"1,72E+12";0;"279,25";"220,3500061";0;0;0;0;;
3777;"1,72E+12";0;"277,25";"220,3500061";0;0;0;0;;
3778;"1,72E+12";0;"277,25";228;0;0;0;0;;
3779;"1,72E+12";0;"277,25";"235,8500061";0;0;0;0;;
3780;"1,72E+12";0;"278,25";"235,8500061";0;0;0;0;;
3781;"1,72E+12";0;"281,25";"243,75";0;0;0;0;;
3782;"1,72E+12";0;"282,25";"251,25";0;0;0;0;;
3783;"1,72E+12";0;"283,25";"258,3500061";0;0;0;0;;
3784;"1,72E+12";0;"279,25";"258,3500061";0;0;0;0;;
3785;"1,72E+12";0;"276,25";"264,7000122";0;0;0;0;;
3786;"1,72E+12";0;"276,25";"264,7000122";0;0;0;0;;
3787;"1,72E+12";0;"279,25";"270,5499878";0;0;0;0;;
3788;"1,72E+12";0;"281,25";"274,8500061";0;0;0;0;;
3789;"1,72E+12";0;"283,25";"277,8999939";0;0;0;0;;
3790;"1,72E+12";0;"284,25";"277,8999939";0;0;0;0;;
3791;"1,72E+12";0;"285,25";"279,75";0;0;0;0;;
3792;"1,72E+12";0;"285,25";280;0;0;0;0;;
3793;"1,72E+12";0;"283,25";280;0;0;0;0;;
3794;"1,72E+12";0;"280,25";"280,0499878";0;0;0;0;;
3795;"1,72E+12";0;"276,25";"279,7999878";0;0;0;0;;
3796;"1,72E+12";0;"273,25";"279,7999878";0;0;0;0;;
3797;"1,72E+12";0;"272,25";"279,2999878";0;0;0;0;;
3798;"1,72E+12";0;"271,25";"279,2000122";0;0;0;0;;
3799;"1,72E+12";0;"272,25";"279,2000122";0;0;0;0;;
3800;"1,72E+12";0;"277,25";"279,2999878";0;0;0;0;;
3801;"1,72E+12";0;"282,25";"279,4500122";0;0;0;0;;
3802;"1,72E+12";0;"284,25";"279,4500122";0;0;0;0;;
3803;"1,72E+12";0;"286,25";"279,75";0;0;0;0;;
3804;"1,72E+12";0;"285,25";"279,7999878";0;0;0;0;;
3805;"1,72E+12";0;"282,25";"279,7999878";0;0;0;1;;
3806;"1,72E+12";0;"275,25";"279,7999878";0;0;0;1;;
3807;"1,72E+12";0;"273,25";"279,7000122";1;280;0;1;;
3808;"1,72E+12";0;"274,25";"279,5499878";1;280;0;1;;
3809;"1,72E+12";0;"277,25";"279,5499878";1;280;0;1;;
3810;"1,72E+12";0;"279,25";"279,5";1;280;0;1;;
3811;"1,72E+12";0;"285,25";"279,3999939";1;280;0;1;;
3812;"1,72E+12";0;"289,25";"279,3999939";1;280;0;1;;
3813;"1,72E+12";0;"290,25";"279,7000122";1;280;0;1;;
3814;"1,72E+12";0;"286,25";"280,25";1;280;0;1;;
3815;"1,72E+12";0;"280,25";"280,25";1;280;0;1;;
3816;"1,72E+12";0;"277,25";"280,4500122";1;280;0;1;;
3817;"1,72E+12";0;"276,25";"280,3500061";1;280;0;1;;
3818;"1,72E+12";0;"274,25";"280,3500061";1;280;0;1;;
3819;"1,72E+12";0;"272,25";"279,7999878";1;280;0;1;;
3820;"1,72E+12";0;"272,25";"279,7999878";1;280;0;1;;
3821;"1,72E+12";0;"277,25";"279,2000122";1;280;0;1;;
3822;"1,72E+12";0;"284,25";"278,7999878";1;280;0;1;;
3823;"1,72E+12";0;"287,25";"278,7999878";1;280;0;1;;
3824;"1,72E+12";0;"282,25";279;1;280;0;1;;
3825;"1,72E+12";0;"275,25";"279,1000061";1;280;0;1;;
3826;"1,72E+12";0;"269,25";"279,1000061";1;280;0;1;;
3827;"1,72E+12";0;"268,25";"278,8999939";1;280;0;1;;
3828;"1,72E+12";0;"267,25";"278,7000122";1;280;0;1;;
3829;"1,72E+12";0;"269,25";"278,7000122";1;280;0;1;;
3830;"1,72E+12";0;"274,25";"278,5499878";1;280;0;1;;
3831;"1,72E+12";0;"279,25";"278,3999939";1;280;0;1;;
3832;"1,72E+12";0;"281,25";"278,3999939";1;280;0;1;;
3833;"1,72E+12";0;"277,25";"278,25";1;280;0;1;;
3834;"1,72E+12";0;"269,25";"277,7999878";1;280;279;0;;
3835;"1,72E+12";0;"266,25";277;1;280;279;0;;
3836;"1,72E+12";0;"269,25";277;1;280;279;0;;
3837;"1,72E+12";0;"275,25";"276,7000122";1;280;279;0;;
3838;"1,72E+12";0;"281,25";"276,7000122";1;280;279;0;;
3839;"1,72E+12";0;"288,25";"277,0499878";1;280;279;0;;
3840;"1,72E+12";0;"291,25";"277,6000061";1;280;279;0;;
3841;"1,72E+12";0;"292,25";"278,25";1;280;279;0;;
3842;"1,72E+12";0;"289,25";"278,25";1;280;279;0;;
3843;"1,72E+12";0;"284,25";"278,25";1;280;279;0;;
3844;"1,72E+12";0;"275,25";"277,9500122";1;280;279;0;;
3845;"1,72E+12";0;"269,25";"277,9500122";1;280;279;0;;
3846;"1,72E+12";0;"268,25";"277,3999939";1;280;279;0;;
3847;"1,72E+12";0;"272,25";"276,9500122";1;280;279;0;;
3848;"1,72E+12";0;"280,25";"276,9500122";1;280;279;0;;
3849;"1,72E+12";0;"283,25";"277,3500061";1;280;279;0;;
3850;"1,72E+12";0;"284,25";"277,8999939";1;280;279;0;;
3851;"1,72E+12";0;"282,25";"277,8999939";1;280;279;0;;
3852;"1,72E+12";0;"279,25";"278,1499939";1;280;279;0;;
3853;"1,72E+12";0;"275,25";"277,75";1;280;279;0;;
3854;"1,72E+12";0;"270,25";"277,75";1;280;279;0;;
3855;"1,72E+12";0;"268,25";"277,1499939";1;280;279;0;;
3856;"1,72E+12";0;"266,25";"277,1000061";1;280;279;0;;
3857;"1,72E+12";0;"261,25";"277,1000061";1;280;279;0;;
3858;"1,72E+12";0;"253,25";"276,75";1;280;279;0;;
3859;"1,72E+12";0;"247,25";"275,9500122";1;280;279;0;;
3860;"1,72E+12";0;"234,25";"275,9500122";1;280;279;0;;
3861;"1,72E+12";0;"218,25";"273,9500122";1;280;279;0;;
3862;"1,72E+12";0;"204,25";"270,7999878";1;280;279;0;;
3863;"1,72E+12";0;"194,25";"270,7999878";1;280;279;0;;
3864;"1,72E+12";0;"190,25";"266,6499939";1;280;279;0;;
3865;"1,72E+12";0;"192,25";"262,8500061";1;280;279;0;;
3866;"1,72E+12";0;"194,25";"259,1000061";1;280;279;0;;
3867;"1,72E+12";0;"190,25";"259,1000061";1;280;279;0;;
3868;"1,72E+12";0;"176,25";"254,5500031";1;280;279;0;;
3869;"1,72E+12";0;"152,25";"247,75";1;280;279;0;;
3870;"1,72E+12";0;"118,25";"247,75";1;280;279;0;;
3871;"1,72E+12";0;"97,25";"239,0500031";1;280;279;0;;
3872;"1,72E+12";0;"77,25";"229,4499969";1;280;279;0;;
3873;"1,72E+12";0;"74,25";"229,4499969";1;280;279;0;;
3874;"1,72E+12";0;"73,25";"218,9499969";1;280;279;0;;
3875;"1,72E+12";0;"70,25";"209,1499939";1;280;279;0;;
3876;"1,72E+12";0;"62,25";"209,1499939";1;280;279;0;;
3877;"1,72E+12";0;"52,25";"198,8500061";1;280;279;0;;
3878;"1,72E+12";0;"37,25";"187,4499969";1;280;279;0;;
3879;"1,72E+12";0;"15,25";"187,4499969";1;280;279;0;;
3880;"1,72E+12";0;"1,25";"174,0500031";1;280;279;0;;
3881;"1,72E+12";0;"-6,75";160;1;280;279;0;;
3882;"1,72E+12";0;"-9,75";160;1;280;279;0;;
3883;"1,72E+12";0;"-7,75";"145,5500031";1;280;279;0;;
3884;"1,72E+12";0;"-3,75";"131,6499939";1;280;279;0;;
3885;"1,72E+12";0;"7,25";"131,6499939";1;280;279;0;;
3886;"1,72E+12";0;"14,25";"118,5999985";1;280;279;0;;
3887;"1,72E+12";0;"17,25";"106,25";1;280;279;0;;
3888;"1,72E+12";0;"10,25";"106,25";1;280;279;0;;
3889;"1,72E+12";0;"0,25";"94,09999847";1;280;279;0;;
3890;"1,72E+12";0;"-5,75";"82,40000153";1;280;279;0;;
3891;"1,72E+12";0;"-9,75";"82,40000153";1;280;279;0;;
3892;"1,72E+12";0;"-8,75";71;1;280;279;0;;
3893;"1,72E+12";0;"-6,75";"60,84999847";1;280;279;0;;
3894;"1,72E+12";0;"-0,75";"60,84999847";1;280;279;0;;
3895;"1,72E+12";0;"6,25";"51,29999924";1;280;279;0;;
